valuation_id,policy_id,as_of_date,current_value
df1004fd-5119-41be-97d4-4376360dc7f3,44d46cf2-6c50-4c72-a05b-7abeb99f51b2,2023-09-27,22.6
f6b36709-ef7e-4483-bc0f-f039a2ecb364,44d46cf2-6c50-4c72-a05b-7abeb99f51b2,2023-10-25,25.19
da7732dc-be4c-4e53-8597-401fd71bdae3,be570bf0-9bec-44f9-8517-61c437ba946e,2023-10-25,0.0
dd13f046-c033-48e8-b278-33ce0818d22c,44d46cf2-6c50-4c72-a05b-7abeb99f51b2,2024-01-26,33.77
c4d6d755-4a01-4e09-9879-2f476fe5d339,be570bf0-9bec-44f9-8517-61c437ba946e,2024-01-26,5.11
e6df3a5f-6871-42e6-9d80-b360b1ff701c,44d46cf2-6c50-4c72-a05b-7abeb99f51b2,2024-03-22,38.93
0ddd8927-be8a-4803-bdf9-28d4a111c492,be570bf0-9bec-44f9-8517-61c437ba946e,2024-03-22,8.18
d9729e9a-0e3d-4dfa-a0cc-1237d9f519dc,40c05f18-84ef-4b3e-a516-5675201f8bd1,2024-03-22,0.0
61e5b2b9-a284-4ffe-82d0-94ce1c988759,44d46cf2-6c50-4c72-a05b-7abeb99f51b2,2024-07-30,50.92
36c26469-8687-44c8-8866-7bc1acb59bcf,be570bf0-9bec-44f9-8517-61c437ba946e,2024-07-30,15.33
f1984dd1-b92f-4510-a74a-0b1c9a347b40,40c05f18-84ef-4b3e-a516-5675201f8bd1,2024-07-30,10.05
7cb43667-a184-476c-afc6-a00bb1056cd4,be570bf0-9bec-44f9-8517-61c437ba946e,2024-08-02,15.49
84d044e6-6185-4656-b894-66b1e7b3d21b,40c05f18-84ef-4b3e-a516-5675201f8bd1,2024-08-02,10.28
d6963aa2-6788-4cd8-ad52-94b79b3e6f1c,d54aec91-e36e-461b-9f6e-a004ce95b6a5,2024-08-02,0.0
6209ce0a-8587-4af8-8eae-a2e3e784734a,be570bf0-9bec-44f9-8517-61c437ba946e,2024-12-07,22.47
d7c24469-093d-4727-a718-32f974d1cb7e,40c05f18-84ef-4b3e-a516-5675201f8bd1,2024-12-07,20.09
9899bfa3-28db-4f79-ab0e-78f358a97be0,d54aec91-e36e-461b-9f6e-a004ce95b6a5,2024-12-07,5.66
5539e7f1-2113-4d7e-b314-b7018ccbcaa2,be570bf0-9bec-44f9-8517-61c437ba946e,2025-04-11,29.33
0781f26a-7eaf-4380-98d4-a64a3c204da0,40c05f18-84ef-4b3e-a516-5675201f8bd1,2025-04-11,29.75
e12aa1b1-b666-4be8-9f6c-105c67bc8e3a,d54aec91-e36e-461b-9f6e-a004ce95b6a5,2025-04-11,11.23
825f5762-9475-492e-a427-eaae38d58826,be570bf0-9bec-44f9-8517-61c437ba946e,2025-09-07,37.52
69012402-f0f6-4e4b-968d-4ef921a3b7a1,40c05f18-84ef-4b3e-a516-5675201f8bd1,2025-09-07,41.26
4777d405-3471-4864-acf5-e13f3d259410,d54aec91-e36e-461b-9f6e-a004ce95b6a5,2025-09-07,17.86
4d2c43be-844c-4002-b753-1c384ec414e5,be570bf0-9bec-44f9-8517-61c437ba946e,2026-01-11,44.44
96585e21-d68d-4a2e-8460-cb4971f96011,40c05f18-84ef-4b3e-a516-5675201f8bd1,2026-01-11,51.0
a49de2a9-32e7-4143-9afc-73b16124512d,d54aec91-e36e-461b-9f6e-a004ce95b6a5,2026-01-11,23.48
4c4a5c60-d90d-49b1-bf5e-7624736800e9,be570bf0-9bec-44f9-8517-61c437ba946e,2026-02-21,46.69
d77a7e75-0e20-408c-84af-80736fe121cf,40c05f18-84ef-4b3e-a516-5675201f8bd1,2026-02-21,54.17
38aaf875-29bb-49b9-be8c-968b31040c82,d54aec91-e36e-461b-9f6e-a004ce95b6a5,2026-02-21,25.3
3a2bfa9b-a6ab-4e71-a3a2-8a55666cc83b,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2016-04-13,0.0
c7dcc51b-b864-41df-a309-1cd826add5e5,d1897164-3557-49cf-8aec-b53831dedc72,2017-01-09,0.0
2284aedb-49a3-44c7-a2b1-60fbe1894a22,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2017-01-09,43.98
cedb9526-bea1-4722-aa7d-6084cc5986ed,d1897164-3557-49cf-8aec-b53831dedc72,2017-02-07,5.61
113b679d-9e8b-41d5-9e5a-53078b2a9876,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2017-02-07,48.69
9a3e15e8-b70c-45dd-af59-16ff99fac1e3,d1897164-3557-49cf-8aec-b53831dedc72,2017-11-25,61.94
a643ff37-075b-4b74-b0a2-d326d86a0823,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2017-11-25,95.92
012b804f-927b-47bc-bd7b-b1e1dcdb2a52,55b0ec49-57a8-43c8-8703-67e8871a32e6,2018-01-23,0.0
96991feb-5d39-432c-add5-a1157958cc7d,d1897164-3557-49cf-8aec-b53831dedc72,2018-01-23,73.37
fe8c1a7c-a4fb-47c1-bd4f-ff1fd335c8dc,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2018-01-23,105.49
0f578af7-8026-453c-8273-29028b2e8898,55b0ec49-57a8-43c8-8703-67e8871a32e6,2018-07-17,51.19
81a1b19c-62ee-4362-b61d-f7aef6420112,d1897164-3557-49cf-8aec-b53831dedc72,2018-07-17,107.24
ed6423b0-774e-4be0-a035-669640a8a1b4,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2018-07-17,133.9
f08fe74a-9ef5-4437-a02e-e2541245eda9,55b0ec49-57a8-43c8-8703-67e8871a32e6,2018-11-13,86.0
4081e673-285a-4c58-9d4f-00024efab934,d1897164-3557-49cf-8aec-b53831dedc72,2018-11-13,130.28
f876bf7d-e970-476c-8a09-6589f08efd26,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2018-11-13,153.21
05bc7e0d-6b22-4851-a7ed-867437fc67af,55b0ec49-57a8-43c8-8703-67e8871a32e6,2019-01-03,100.92
3bbc84fb-d7dd-4123-bd1c-62f8f6f93442,d1897164-3557-49cf-8aec-b53831dedc72,2019-01-03,140.15
b2c0ccc0-d03f-429b-8be8-89e86e23c89f,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2019-01-03,161.49
16d7eb68-f946-462f-a091-15907a8afeef,55b0ec49-57a8-43c8-8703-67e8871a32e6,2019-01-26,107.65
943949e8-175c-4ed5-baf0-27f9cccba96a,d1897164-3557-49cf-8aec-b53831dedc72,2019-01-26,144.6
9bab2a41-e176-464b-a9cb-ac46d5833bb5,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2019-01-26,165.22
2d233b47-0564-47c4-9909-1f0d63eddd56,55b0ec49-57a8-43c8-8703-67e8871a32e6,2019-06-25,151.53
9844b132-4f62-43bd-8008-9dfd79795ac5,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2019-06-25,189.57
53244780-e309-4a35-b191-92e61eb701cf,55b0ec49-57a8-43c8-8703-67e8871a32e6,2020-05-07,244.27
205dd9c4-1742-4c88-bc14-0ecc2d5be47c,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2020-05-07,241.02
5ffe9435-9e6d-4a43-a415-abf7d4c858e3,55b0ec49-57a8-43c8-8703-67e8871a32e6,2021-03-26,338.75
165806d8-ce40-4f60-bb79-ee8e6840e058,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2021-03-26,293.44
4e8f3443-eb15-48aa-9628-49bf7c0558fc,55b0ec49-57a8-43c8-8703-67e8871a32e6,2022-01-09,423.3
8076543a-c64c-4063-b583-bbd5ddd48b9f,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2022-01-09,340.34
1840ea7d-55e0-4843-b579-fc6cffeb129d,fc461ee7-3596-4640-9c5e-5c8b70583ac8,2022-01-09,0.0
a93b9471-beb0-47ac-ac23-970279b12b55,55b0ec49-57a8-43c8-8703-67e8871a32e6,2022-01-22,427.1
5c8f20f8-524f-4fd7-83a4-7e8ed4b6b0fb,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2022-01-22,342.45
b8f6b646-8acb-44fb-9ae3-84c7a59d9ef0,fc461ee7-3596-4640-9c5e-5c8b70583ac8,2022-01-22,4.66
f0eb6c3e-602d-4f97-8c87-3c30763070c9,55b0ec49-57a8-43c8-8703-67e8871a32e6,2022-03-19,443.48
b0a3a682-393c-4181-8f2c-5618b0d8559c,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2022-03-19,351.54
4423dde0-3ddf-4941-b72e-5a8ffd57f7a8,fc461ee7-3596-4640-9c5e-5c8b70583ac8,2022-03-19,24.72
fdd28c6c-c37f-4b2c-94b2-0ebd17fd7011,55b0ec49-57a8-43c8-8703-67e8871a32e6,2022-05-29,464.25
e45488a0-a267-44ab-94f1-f9b2d76f2317,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2022-05-29,363.06
926f6a41-3264-4cda-9630-b385ad06ff96,fc461ee7-3596-4640-9c5e-5c8b70583ac8,2022-05-29,50.15
d0e6bac6-9474-4923-aa44-6b858ad73277,55b0ec49-57a8-43c8-8703-67e8871a32e6,2023-02-11,539.73
8b1a0bf9-1f3a-433c-a288-b13ef4f1aae2,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2023-02-11,404.94
c2670362-92af-4639-9b71-173b8ebe6001,fc461ee7-3596-4640-9c5e-5c8b70583ac8,2023-02-11,142.58
26f77ba0-f980-4b11-9558-abfca53bb169,55b0ec49-57a8-43c8-8703-67e8871a32e6,2023-12-21,631.29
945500a9-4424-4cee-84d7-dc01f8615b71,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2023-12-21,455.74
2216f9bd-9530-464f-8f88-34479344fde9,fc461ee7-3596-4640-9c5e-5c8b70583ac8,2023-12-21,254.71
fe8f5570-601d-457e-9f9c-635b10cba2ba,55b0ec49-57a8-43c8-8703-67e8871a32e6,2024-02-17,648.26
946d8b90-cf24-4e9a-8a60-b915d4511aa6,a1203670-f9ae-4fe3-b4fb-4573eef5405b,2024-02-17,465.15
fe13caea-3406-4811-8fcb-b8dd8d0db067,fc461ee7-3596-4640-9c5e-5c8b70583ac8,2024-02-17,275.49
27aabb3a-d668-47e9-ab02-2c5d5f893493,55b0ec49-57a8-43c8-8703-67e8871a32e6,2024-12-03,733.09
0cfce9b3-7838-4327-b715-13d100b7c266,fc461ee7-3596-4640-9c5e-5c8b70583ac8,2024-12-03,379.38
1e2f9c7c-e06e-440c-b3f6-a35f21b65f1d,55b0ec49-57a8-43c8-8703-67e8871a32e6,2025-09-15,816.75
7247e13c-94eb-42a5-9f70-d56eb9a133aa,fc461ee7-3596-4640-9c5e-5c8b70583ac8,2025-09-15,481.84
21ddc8e0-ea6c-403a-b3bd-7932ddb2054c,fc461ee7-3596-4640-9c5e-5c8b70583ac8,2025-10-25,496.17
78e46fa8-abb6-4ad3-a944-407eea14e392,10525764-192f-428e-b1e3-8fc4f919a9aa,2024-03-12,0.0
564b66f5-bc2a-47d3-8923-c1b08e191367,10525764-192f-428e-b1e3-8fc4f919a9aa,2024-08-24,216.84
afc3843f-fce7-4b35-b633-62c89353d186,10525764-192f-428e-b1e3-8fc4f919a9aa,2024-10-28,302.26
220b56f6-7c67-4711-9e2f-0c43d5e191f8,10525764-192f-428e-b1e3-8fc4f919a9aa,2024-11-01,307.52
5beb9e6a-7318-4599-95e3-4d3b478c1e86,10525764-192f-428e-b1e3-8fc4f919a9aa,2024-12-10,358.77
20d3bd32-9cd9-43f2-9bba-1c326128dfa8,ee88b2d7-7371-40ab-bc15-baf4566edf08,2025-01-16,0.0
009f6507-c3d8-420e-b3c7-3459e9215794,10525764-192f-428e-b1e3-8fc4f919a9aa,2025-01-16,407.39
5e079c51-28f3-4298-abba-4e261b3a1627,ee88b2d7-7371-40ab-bc15-baf4566edf08,2025-02-19,44.68
ae8635c6-cb6d-4389-926d-07317b707e9a,10525764-192f-428e-b1e3-8fc4f919a9aa,2025-02-19,452.07
de75d7ef-fed2-4a6f-87b1-7c939a5533dd,ee88b2d7-7371-40ab-bc15-baf4566edf08,2025-03-07,65.71
a3c4ddbd-b010-4b04-9abe-61431e0467cc,10525764-192f-428e-b1e3-8fc4f919a9aa,2025-03-07,473.1
ad80f0b3-ab15-4704-b42c-eadc3275842d,ee88b2d7-7371-40ab-bc15-baf4566edf08,2025-05-02,139.3
7d32adaf-659b-4144-ac11-c84f61ca6883,10525764-192f-428e-b1e3-8fc4f919a9aa,2025-05-02,546.69
d7587894-32fb-45c5-940a-02c45681214b,ee88b2d7-7371-40ab-bc15-baf4566edf08,2025-06-16,198.44
5938a05f-c2e0-4105-8482-0c3f69bba4fa,ee88b2d7-7371-40ab-bc15-baf4566edf08,2025-09-14,316.71
e695db1a-4daa-43f6-b932-8501f0af0bf9,e3c68cbd-6a63-4cb0-91d0-4c2b321b6301,2025-09-14,0.0
9bf2293a-fb71-4f77-ae2f-852682b3fe83,ee88b2d7-7371-40ab-bc15-baf4566edf08,2025-10-10,350.88
2dfcc750-4c80-4ab2-8736-e7d850ac1bb5,e3c68cbd-6a63-4cb0-91d0-4c2b321b6301,2025-10-10,34.17
a89e653b-ff79-4b27-be63-813cc30c924e,ee88b2d7-7371-40ab-bc15-baf4566edf08,2025-10-18,361.4
f40e67b7-b6be-4824-bb83-2e12e43a9288,e3c68cbd-6a63-4cb0-91d0-4c2b321b6301,2025-10-18,44.68
8e2103fc-b1c1-4830-8195-2166bad5d6bf,ee88b2d7-7371-40ab-bc15-baf4566edf08,2025-11-04,383.74
fd427498-ddb3-4422-a1be-dee13243208e,e3c68cbd-6a63-4cb0-91d0-4c2b321b6301,2025-11-04,67.02
e61b54fb-e050-41be-bd01-d3fc7494e9df,ee88b2d7-7371-40ab-bc15-baf4566edf08,2026-03-22,565.09
5ec84fd7-f69f-4a76-95e3-d4294d8fdd43,e3c68cbd-6a63-4cb0-91d0-4c2b321b6301,2026-03-22,248.38
cfc8d2e7-6d54-4c92-b2f6-9e1e0cb071ba,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2020-08-12,0.0
763f325d-6d76-4a0d-8680-b8de3bf2d948,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2020-10-27,20.91
5dcbc46f-8113-4863-a112-b0cb3527dd5a,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2021-07-22,94.66
d93f2554-adf4-43e3-ac14-41b84ab7f36d,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2021-11-18,127.41
9df85f51-1b74-412a-93e9-45137b1f37e9,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2022-04-24,170.62
ad9b7326-fdca-4edc-bbc1-9bdc18f4ac1f,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2022-05-20,177.77
f329692e-04bc-4b35-9346-d6bb282431e9,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2022-08-22,203.64
02221e55-ca72-4518-b516-4d51af1b2ab1,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2023-03-12,259.23
d5b3c1a8-67ab-49fc-95fe-5672751b0436,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2023-06-22,287.3
82d572b0-6e58-4f5c-8973-031b571de82a,a7f7c4d8-aa25-47c8-af45-5e72093a80f2,2023-08-05,0.0
0a8a5f90-fc08-441d-bdf1-0c9e64eb87cb,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2023-08-05,299.4
92b3eddf-68ef-47ab-8923-5f35deeb58a0,a7f7c4d8-aa25-47c8-af45-5e72093a80f2,2023-12-18,47.25
cfbda18c-204a-4267-8129-41515204a0ec,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2023-12-18,336.55
c947242a-914f-46bb-b545-c4bc58d604f4,a7f7c4d8-aa25-47c8-af45-5e72093a80f2,2024-04-30,94.14
24681c76-d5bd-49ee-a408-062d45da04e8,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2024-04-30,373.43
d1bab0ac-1d06-4f8c-983a-92034857da46,2df8e3cf-67c5-48c7-808a-3cb3b14bb730,2024-05-11,0.0
177d3cc9-fc8d-48c8-b5d2-5b1d25c17bfa,a7f7c4d8-aa25-47c8-af45-5e72093a80f2,2024-05-11,97.99
e7c9bec5-ea60-4161-b945-bd2a3b5acaf8,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2024-05-11,376.46
4dd94f7f-06d4-419d-9e34-ccb22b36ad7e,2df8e3cf-67c5-48c7-808a-3cb3b14bb730,2025-04-18,203.06
95706c08-ad23-4938-8fbb-21447dd0ceef,a7f7c4d8-aa25-47c8-af45-5e72093a80f2,2025-04-18,217.68
ee94f8ca-16c5-4569-a6d9-5dbcf6006bdf,f871106d-9f8b-4053-b89a-eb84b7a4c124,2025-04-18,0.0
7a32ce5e-2f10-443d-8a14-9274a4d6d099,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2025-04-18,470.57
52b453fe-12c6-4337-ae84-f7f7b04cd831,2df8e3cf-67c5-48c7-808a-3cb3b14bb730,2025-04-28,209.0
869b4841-dcc6-41fb-88ac-c39927e6ea25,a7f7c4d8-aa25-47c8-af45-5e72093a80f2,2025-04-28,221.18
0d7997bb-3ab1-4a32-919e-2cccd9d52ecf,f871106d-9f8b-4053-b89a-eb84b7a4c124,2025-04-28,5.66
992bf91c-6a97-4893-8799-5aabff83b121,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2025-04-28,473.32
6f019a48-faca-4846-b768-2e07e116b761,2df8e3cf-67c5-48c7-808a-3cb3b14bb730,2025-10-07,305.18
ef5c6cc6-3f7c-45ba-a551-dbe65822d37d,a7f7c4d8-aa25-47c8-af45-5e72093a80f2,2025-10-07,277.87
c4001189-58e3-4a65-841b-15a1f67a922a,f871106d-9f8b-4053-b89a-eb84b7a4c124,2025-10-07,97.42
610ddd3b-c047-4bf8-bdbf-959526972732,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2025-10-07,517.9
91d96156-51fd-4fb1-8904-7ae5d2659fbc,2df8e3cf-67c5-48c7-808a-3cb3b14bb730,2026-02-08,378.81
2ddfdd4b-a757-40bb-af60-4bc58dccd42b,a7f7c4d8-aa25-47c8-af45-5e72093a80f2,2026-02-08,321.27
9d557ea2-24cb-4292-93cd-a781ec765a7a,f871106d-9f8b-4053-b89a-eb84b7a4c124,2026-02-08,167.66
7a92a8e4-7059-4534-8560-1d680026a03e,2d773cef-7f01-44c0-aa27-95a1b7e0e666,2026-02-08,552.02
a9ab2e5b-8dbb-4f0e-ab49-37093d76b31f,f2c45635-de81-4033-acda-e48d15c2e300,2022-03-16,0.0
3e02c17f-8576-42b5-9975-db782539bfb4,f2c45635-de81-4033-acda-e48d15c2e300,2022-09-17,574.28
6a799391-5a54-44b5-b81c-f50718d68a0f,f2c45635-de81-4033-acda-e48d15c2e300,2023-01-27,984.03
5ef9c546-aa35-4b52-8613-46db8d2f864c,f2c45635-de81-4033-acda-e48d15c2e300,2023-03-29,1173.39
9c70bd46-7566-4642-ab38-729873302ed3,f2c45635-de81-4033-acda-e48d15c2e300,2023-09-11,1688.68
3315f661-227d-4daf-95f3-8036937e6160,f2c45635-de81-4033-acda-e48d15c2e300,2024-01-27,2117.06
a9bfd989-7c92-4dc3-b45e-2c6de2687448,f2c45635-de81-4033-acda-e48d15c2e300,2024-04-21,2380.92
2b4ff368-1d95-4639-8f75-3959fd0ac5e9,f2c45635-de81-4033-acda-e48d15c2e300,2024-08-07,2716.17
93ba7881-a294-4a67-845c-2cf861331473,f2c45635-de81-4033-acda-e48d15c2e300,2025-04-16,3498.43
cb834fb1-bf23-499f-aa09-71846c1e9e3c,f2c45635-de81-4033-acda-e48d15c2e300,2025-11-20,4175.15
e2bb1baa-e6f9-41a7-a73f-53ee41688e11,f2c45635-de81-4033-acda-e48d15c2e300,2025-11-29,4203.08
7a8616ec-f50a-43d0-821d-50daccbfbf37,a88cd598-4139-483e-b0b0-da983ce7d7f0,2024-02-21,0.0
edac2010-bdb4-42c1-8fba-c1e616468dae,a88cd598-4139-483e-b0b0-da983ce7d7f0,2024-03-15,50.72
a5ce2cca-3f88-4d7d-8d8c-a7fc26cf5521,a88cd598-4139-483e-b0b0-da983ce7d7f0,2025-03-09,842.33
ef2eefea-e75e-483b-8657-a48cf4671947,a88cd598-4139-483e-b0b0-da983ce7d7f0,2025-06-09,1045.19
21fbc144-89a8-4b35-a460-dfca5d5cc1c9,a88cd598-4139-483e-b0b0-da983ce7d7f0,2025-11-11,1386.97
